median_income,house_age,avg_rooms,avg_bedrooms,population,avg_occupancy,latitude,longitude,price,bedroom_ratio,rooms_per_person,population_density,income_category,age_category,coastal,northern,price_income_ratio
5.6159,28.0,6.34965034965035,0.993006993006993,368.0,2.5734265734265733,34.18,-118.58,340500.0,0.15638766519823788,2.467391304347826,5.910796644040527,High,Mature,1,0,6.0631421499670575
5.0309,29.0,6.239690721649485,1.0360824742268042,1120.0,2.88659793814433,34.2,-118.62,244800.0,0.1660470879801735,2.161607142857143,7.02197642307216,High,Mature,1,0,4.865928561489992
6.4044,25.0,7.11617312072893,1.0660592255125285,1241.0,2.826879271070615,34.18,-118.62,333100.0,0.1498079385403329,2.5173247381144237,7.124478262493424,Very High,Recent,1,0,5.201111735681719
5.5101,35.0,6.13968253968254,0.9746031746031746,905.0,2.873015873015873,34.19,-118.62,267400.0,0.15873836608066183,2.1370165745856355,6.80903930604298,High,Mature,1,0,4.852906480826118
5.5191,29.0,6.196296296296296,1.0518518518518518,794.0,2.9407407407407407,34.2,-118.61,245800.00000000003,0.16975493126120741,2.107052896725441,6.678342114654332,High,Mature,1,0,4.453624685184179
4.1154,28.0,5.45506419400856,1.0684736091298146,1790.0,2.5534950071326676,34.19,-118.61,246400.0,0.19586820083682008,2.136312849162011,7.490529402060711,Medium,Mature,1,0,5.987267337318365
4.3125,34.0,5.535433070866142,1.0,369.0,2.905511811023622,34.19,-118.61,210100.0,0.1806543385490754,1.9051490514905147,5.91350300563827,Medium,Mature,1,0,4.871884057971014
2.8312,16.0,4.516050878255602,1.2668079951544517,5105.0,1.5460327074500302,34.19,-118.6,213899.99999999997,0.280512339055794,2.921057786483839,8.53817159780143,Medium,Recent,1,0,7.555100310822265
5.1529,32.0,6.337477797513322,1.0497335701598578,1741.0,3.092362344582593,34.19,-118.63,259600.0,0.16563901345291476,2.0493968983342907,7.462789157412448,High,Mature,1,0,5.03793980088882
6.6689,32.0,7.064377682403434,1.03862660944206,697.0,2.9914163090128754,34.18,-118.63,433000.0,0.1470230862697448,2.36154949784792,6.548219102762372,Very High,Mature,1,0,6.492824903657275
6.0094,30.0,6.363395225464191,0.9893899204244032,1062.0,2.816976127320955,34.19,-118.64,245600.0,0.1554814506044185,2.25894538606403,6.968850378341948,Very High,Mature,1,0,4.086930475588245
5.6163,33.0,6.419148936170213,1.0510638297872341,1423.0,3.027659574468085,34.19,-118.64,248400.0,0.16373881339078555,2.120168657765285,7.261225091971921,High,Mature,1,0,4.422840660221142
5.1641,33.0,6.191869918699187,1.0130081300813008,1784.0,2.9008130081300814,34.18,-118.64,263400.0,0.1636029411764706,2.1345291479820627,7.487173694213739,High,Mature,1,0,5.100598361766814
4.4167,28.0,6.2840690978886755,1.0959692898272553,1424.0,2.7332053742802302,34.19,-118.64,247300.0,0.17440439828955406,2.2991573033707864,7.261927092702751,Medium,Mature,1,0,5.599203024882832
4.925,27.0,5.5,1.039877300613497,1016.0,3.1165644171779143,34.18,-118.65,240300.0,0.1890686001115449,1.764763779527559,6.92461239604856,High,Mature,1,0,4.879187817258884
5.2016,27.0,5.577464788732394,1.028169014084507,1346.0,2.7082494969818915,34.19,-118.65,243000.00000000003,0.18434343434343434,2.0594353640416045,7.205635176410364,High,Mature,1,0,4.671639495539835
7.642,23.0,7.232981783317354,0.9884947267497604,3221.0,3.0882070949185043,34.19,-118.66,374900.0,0.13666489925768824,2.3421297733623097,8.07775756373692,Very High,Recent,1,0,4.905783826223502
5.5798,33.0,6.4185733512786,1.0592193808882908,2019.0,2.7173620457604306,34.17,-118.63,338200.0,0.16502411407003567,2.3620604259534423,7.61085279039525,High,Mature,1,0,6.06114914513065
7.7846,26.0,7.663646659116647,1.0226500566251415,2574.0,2.915062287655719,34.17,-118.64,409000.0,0.13344170237919314,2.628982128982129,7.853604813097837,Very High,Mature,1,0,5.253962952495954
6.5304,36.0,7.217917675544794,1.0677966101694916,1243.0,3.009685230024213,34.18,-118.57,439799.99999999994,0.1479369339147937,2.398230088495575,7.126087273299125,Very High,Mature,1,0,6.73465637633223
6.0928,35.0,6.058479532163743,0.9298245614035088,908.0,2.654970760233918,34.17,-118.57,327300.0,0.15347490347490347,2.2819383259911894,6.812345094177479,Very High,Mature,1,0,5.371914390756302
6.2064,29.0,5.780238500851789,0.9778534923339012,1471.0,2.5059625212947187,34.17,-118.58,334900.0,0.16917182434423814,2.306594153636982,7.294377299288821,Very High,Mature,1,0,5.396042794534674
4.2009,7.0,4.843890478136494,1.0997139354311403,4404.0,1.7997548017981202,34.18,-118.59,271300.0,0.2270311313591496,2.69141689373297,8.39049553837028,Medium,New,1,0,6.4581399223975815
3.8819,19.0,4.7552,1.076,2372.0,1.8976,34.17,-118.61,328900.0,0.226278600269179,2.505902192242833,7.771910256435763,Medium,Recent,1,0,8.47265514310003
3.0404,32.0,5.037162162162162,1.1993243243243243,756.0,2.554054054054054,34.17,-118.62,262800.0,0.23809523809523808,1.9722222222222223,6.6293632534374485,Medium,Mature,1,0,8.643599526378107
6.8482,34.0,6.296724470134874,1.0366088631984585,1463.0,2.8188824662813103,34.17,-118.62,308300.0,0.1646266829865361,2.2337662337662336,7.288927694521257,Very High,Mature,1,0,4.50191291142198
6.7977,33.0,7.1945205479452055,1.0410958904109588,2041.0,2.7958904109589042,34.18,-118.63,389700.0,0.1447067783701447,2.573248407643312,7.621684998724611,Very High,Mature,1,0,5.732821395471998
7.4918,26.0,7.1648522550544325,1.0202177293934682,1769.0,2.751166407465008,34.18,-118.65,367600.0,0.1423920121554157,2.6042962125494626,7.478734825567875,Very High,Mature,1,0,4.906697989802184
8.3912,25.0,7.843416370106762,1.0166073546856464,2519.0,2.9881376037959666,34.18,-118.66,419000.00000000006,0.1296128251663642,2.62485113140135,7.832014180505469,Very High,Recent,1,0,4.993326341881972
4.0,31.0,4.691666666666666,1.0055555555555555,705.0,1.9583333333333333,34.17,-118.61,278500.0,0.2143280047365305,2.3957446808510636,6.559615237493242,Medium,Mature,1,0,6.9625
4.9102,32.0,5.995994659546062,1.0881174899866488,1696.0,2.2643524699599467,34.15,-118.61,319100.0,0.18147405922957022,2.647995283018868,7.436617265234227,High,Mature,1,0,6.4987169565394485
6.8107,29.0,6.993589743589744,1.0368589743589745,1550.0,2.483974358974359,34.16,-118.61,367400.0,0.14825847846012832,2.815483870967742,7.346655163176539,Very High,Mature,1,0,5.394452846256626
6.0192,33.0,7.046228710462287,1.1070559610705597,1116.0,2.7153284671532845,34.16,-118.63,347700.0,0.15711325966850828,2.594982078853047,7.018401799069201,Very High,Mature,1,0,5.776515151515151
7.457,30.0,6.759595959595959,0.9838383838383838,1296.0,2.618181818181818,34.16,-118.63,392700.0,0.14554692169754932,2.58179012345679,7.167809184316444,Very High,Mature,1,0,5.266192838943275
7.9814,26.0,7.257692307692308,1.014102564102564,2493.0,3.1961538461538463,34.15,-118.62,409900.0,0.13972796325737502,2.270758122743682,7.821643126239982,Very High,Mature,1,0,5.135690480366853
3.1875,31.0,5.46218487394958,1.072829131652661,870.0,2.436974789915966,34.17,-118.57,500000.99999999994,0.1964102564102564,2.241379310344828,6.769641976852503,Medium,Mature,1,0,15.68630588235294
5.6327,18.0,6.759916492693111,1.129436325678497,2413.0,2.5187891440501042,34.17,-118.58,500000.99999999994,0.16707844348363188,2.683796104434314,7.789040401657477,High,Recent,1,0,8.87675537486463
5.4847,36.0,5.735562310030395,1.0911854103343466,761.0,2.31306990881459,34.17,-118.59,296000.0,0.1902490726020138,2.4796320630749014,6.635946555686647,High,Mature,1,0,5.396831184932631
4.1656,37.0,6.325367647058823,1.0735294117647058,1283.0,2.358455882352941,34.16,-118.6,313100.0,0.16971810520197617,2.6819953234606393,7.157735484249907,Medium,Mature,1,0,7.51632417898982
6.0794,32.0,6.337559429477021,1.057052297939778,1628.0,2.5800316957210776,34.16,-118.6,338500.0,0.1667916979244811,2.4563882063882065,7.395721608602045,Very High,Mature,1,0,5.567983682600256
8.4196,21.0,7.207476635514019,1.0224299065420561,1422.0,2.6579439252336448,34.15,-118.58,450699.99999999994,0.14185684647302904,2.7116736990154715,7.260522598089852,Very High,Recent,1,0,5.3529858900660345
6.7694,29.0,6.654605263157895,1.0855263157894737,747.0,2.4572368421052633,34.15,-118.59,369700.0,0.16312407315867525,2.7081659973226238,6.617402977974478,Very High,Mature,1,0,5.461340739208793
6.14,28.0,6.575539568345324,1.0705035971223023,1693.0,2.435971223021583,34.15,-118.6,361900.0,0.162800875273523,2.699350265800354,7.434847875211999,Very High,Mature,1,0,5.894136807817589
10.5511,19.0,8.986206896551725,1.0689655172413792,450.0,3.103448275862069,34.14,-118.59,483100.00000000006,0.11895625479662317,2.8955555555555557,6.111467339502679,Very High,Recent,1,0,4.578669522609018
4.8984,31.0,4.492690058479532,0.9853801169590644,1486.0,2.172514619883041,34.18,-118.49,311700.0,0.21932964529775464,2.0679676985195155,7.304515946460155,High,Mature,1,0,6.363302302792748
4.8036,37.0,5.842592592592593,1.126543209876543,911.0,2.8117283950617282,34.18,-118.51,295300.0,0.19281563655573164,2.0779363336992316,6.815639990074331,High,Mature,1,0,6.1474727287867434
3.1885,31.0,4.278947368421052,1.0973684210526315,1411.0,1.856578947368421,34.17,-118.51,219000.0,0.2564575645756458,2.304748405386251,7.252762418053187,Medium,Mature,1,0,6.8684334326485805
3.675,43.0,4.871060171919771,1.0888252148997135,930.0,2.664756446991404,34.18,-118.52,213099.99999999997,0.2235294117647059,1.8279569892473118,6.836259277277067,Medium,Old,1,0,5.798639455782312
3.6534,46.0,5.297709923664122,1.1145038167938932,1047.0,2.66412213740458,34.18,-118.52,216000.0,0.21037463976945245,1.9885386819484243,6.954638864880987,Medium,Old,1,0,5.912300870422072
3.1923,42.0,4.1735751295336785,1.0621761658031088,879.0,2.27720207253886,34.18,-118.52,221800.0,0.25450031036623216,1.8327645051194537,6.779921907472252,Medium,Old,1,0,6.947968549321805
3.855,18.0,4.770029673590504,1.0474777448071217,2897.0,2.1491097922848663,34.17,-118.53,243800.00000000003,0.21959564541213067,2.2195374525371077,7.971776122880628,Medium,Recent,1,0,6.3242542153048
6.1274,11.0,6.75,1.0875,386.0,2.4125,34.17,-118.54,315900.0,0.1611111111111111,2.797927461139896,5.958424693029782,Very High,Recent,1,0,5.155530894017038
5.0605,32.0,5.7352380952380955,1.0076190476190476,1287.0,2.4514285714285715,34.18,-118.55,311000.0,0.1756891398206576,2.3395493395493396,7.160845906664299,High,Mature,1,0,6.145637782827784
5.4088,39.0,6.543165467625899,1.0467625899280575,770.0,2.7697841726618706,34.18,-118.56,457300.00000000006,0.159978009895547,2.362337662337662,6.647688373563329,High,Mature,1,0,8.454740423014348
3.0943,17.0,3.9572133845309927,1.0938014262205156,4100.0,2.249040043883708,34.18,-118.54,174500.0,0.2764069864153036,1.7595121951219512,8.31898612539206,Medium,Recent,1,0,5.639401480140904
3.1887,16.0,3.79831045406547,1.0432946145723336,3687.0,1.946673706441394,34.18,-118.53,189300.0,0.27467333889352236,1.951179820992677,8.212839584676484,Medium,Recent,1,0,5.9365885784175365
5.6738,34.0,6.589812332439679,1.160857908847185,1034.0,2.772117962466488,34.17,-118.54,443600.0,0.17615947925142392,2.377176015473888,6.942156705699469,High,Mature,1,0,7.8183933166484545
2.8528,25.0,3.8976744186046512,1.036046511627907,1815.0,2.11046511627907,34.17,-118.54,425000.0,0.26581145584725535,1.846831955922865,7.504391559161238,Medium,Recent,1,0,14.897644419517668
7.8392,36.0,7.762773722627737,1.083941605839416,761.0,2.7773722627737225,34.17,-118.55,500000.99999999994,0.13963328631875882,2.795006570302234,6.635946555686647,Very High,Mature,1,0,6.378214613736095
7.1322,35.0,7.718346253229974,1.0103359173126616,1244.0,3.214470284237726,34.17,-118.56,500000.99999999994,0.1309005691329093,2.4011254019292605,7.126890808898808,Very High,Mature,1,0,7.010473626650962
3.2154,20.0,4.133444338725024,1.0601807802093244,7450.0,1.7721217887725975,34.17,-118.52,259600.0,0.2564884617597974,2.3324832214765103,8.916103530553727,Medium,Recent,1,0,8.073645580643156
5.17,39.0,6.190804597701149,1.0988505747126436,1219.0,2.802298850574713,34.16,-118.52,335400.0,0.17749721500185667,2.209187858900738,7.106606137727303,High,Mature,1,0,6.48742746615087
3.6141,32.0,4.738666666666667,1.016,1623.0,2.164,34.16,-118.53,290600.0,0.21440630275745637,2.1897720271102896,7.392647520721623,Medium,Mature,1,0,8.040729365540521
5.4609,23.0,6.165837479270315,1.1028192371475953,4076.0,2.2531785516860143,34.16,-118.51,500000.99999999994,0.17885960193652503,2.7365063788027477,8.313116702819253,High,Recent,1,0,9.156018238751853
8.7172,32.0,7.693430656934306,1.1277372262773722,769.0,2.8065693430656933,34.16,-118.48,500000.99999999994,0.14658444022770398,2.741222366710013,6.646390514847729,Very High,Mature,1,0,5.735798192080025
6.4958,37.0,6.872164948453608,1.0061855670103093,1171.0,2.4144329896907215,34.16,-118.49,500000.99999999994,0.14641464146414643,2.8462852263023057,7.066466970136958,Very High,Mature,1,0,7.6972967148003315
7.139,34.0,7.094,1.046,1187.0,2.374,34.16,-118.5,424000.0,0.1474485480687905,2.9882055602358886,7.080026499922591,Very High,Mature,1,0,5.939207171872812
4.1429,37.0,5.67741935483871,0.9935483870967742,369.0,2.3806451612903228,34.17,-118.5,303600.0,0.175,2.3848238482384825,5.91350300563827,Medium,Mature,1,0,7.328200053102899
10.3587,33.0,7.793388429752066,0.9917355371900827,1010.0,2.7823691460055096,34.15,-118.49,500000.99999999994,0.12725344644750797,2.8009900990099013,6.918695219020472,Very High,Mature,1,0,4.82687016710591
9.2189,28.0,8.046511627906977,1.0534883720930233,2515.0,2.9244186046511627,34.14,-118.53,500000.99999999994,0.13092485549132948,2.7514910536779325,7.830425617820331,Very High,Mature,1,0,5.423651411773639
10.2292,26.0,8.043754972155927,1.030230708035004,3599.0,2.8631662688941923,34.15,-118.54,500000.99999999994,0.12807833053110473,2.809391497638233,8.1886891244442,Very High,Mature,1,0,4.88797755445196
10.4399,23.0,8.31067125645439,1.0232358003442341,3585.0,3.085197934595525,34.14,-118.56,500000.99999999994,0.12312312312312312,2.693723849372385,8.184792654165078,Very High,Recent,1,0,4.789327483979731
3.2241,28.0,4.188376753507014,1.139612558450234,2549.0,1.702738810955244,34.15,-118.43,295800.0,0.2720893141945774,2.4597881522165554,7.843848638152472,Medium,Mature,1,0,9.17465339164418
7.672,42.0,5.95852534562212,0.9861751152073732,459.0,2.1152073732718892,34.15,-118.43,467600.0,0.16550657385924206,2.816993464052288,6.131226489483141,Very High,Old,1,0,6.094890510948905
3.7125,26.0,4.915254237288136,1.1305084745762712,1090.0,1.847457627118644,34.15,-118.43,447400.0,0.23,2.6605504587155964,6.994849985833071,Medium,Mature,1,0,12.051178451178451
2.8448,31.0,4.356807511737089,0.9976525821596244,795.0,1.8661971830985915,34.15,-118.43,360600.0,0.22898706896551724,2.3345911949685534,6.679599185844383,Medium,Mature,1,0,12.675759280089988
3.415,29.0,4.128205128205129,1.098793363499246,2352.0,1.7737556561085972,34.15,-118.44,382500.0,0.26616733649981733,2.3273809523809526,7.763446388727362,Medium,Mature,1,0,11.200585651537335
10.0549,44.0,7.083665338645418,1.0,641.0,2.553784860557769,34.15,-118.44,500000.99999999994,0.14116985376827898,2.7737909516380657,6.464588303689961,Very High,Old,1,0,4.972709823071337
4.6375,15.0,4.350393700787402,1.0590551181102361,1669.0,1.6427165354330708,34.15,-118.44,359100.0,0.2434389140271493,2.648292390653086,7.4205789054108005,High,Recent,1,0,7.743396226415094
3.2813,37.0,4.78494623655914,1.025089605734767,539.0,1.9318996415770608,34.15,-118.44,301700.0,0.2142322097378277,2.4768089053803344,6.29156913955832,Medium,Mature,1,0,9.194526559595282
2.9352,38.0,4.043731778425656,0.9825072886297376,713.0,2.0787172011661808,34.15,-118.44,304500.0,0.24297043979812546,1.9453015427769984,6.570882962339584,Medium,Mature,1,0,10.374080130825838
3.6171,22.0,4.072840790842872,1.060353798126951,3303.0,1.718522372528616,34.16,-118.45,318300.0,0.2603474706182933,2.369966696942174,8.102889134640868,Medium,Recent,1,0,8.799867297005889
4.1727,10.0,4.101503759398496,0.9774436090225563,517.0,1.943609022556391,34.15,-118.45,332600.0,0.23831347387717688,2.1102514506769827,6.249975242259483,Medium,New,1,0,7.970858197330266
4.5656,20.0,5.147410358565737,1.0610889774236387,1334.0,1.7715803452855245,34.15,-118.45,478400.0,0.20614035087719298,2.9055472263868065,7.19668657083435,High,Recent,1,0,10.478359908883826
3.4698,38.0,5.339285714285714,1.0714285714285714,598.0,2.1357142857142857,34.16,-118.46,265400.0,0.2006688963210702,2.5,6.395261598115449,Medium,Mature,1,0,7.648855841835264
3.8273,16.0,4.029850746268656,1.0535557506584723,2195.0,1.9271290605794558,34.16,-118.46,334900.0,0.26143790849673204,2.091116173120729,7.694392802629421,Medium,Recent,1,0,8.750293940898283
4.642,7.0,4.854503464203233,1.1339491916859123,2381.0,1.8329484218629715,34.15,-118.47,457300.00000000006,0.23358705994291154,2.648467030659387,7.775695749915245,High,New,1,0,9.851357173632056
4.6,30.0,6.246732026143791,1.2091503267973855,1449.0,2.3676470588235294,34.16,-118.47,392500.0,0.19356526288255296,2.6383712905452037,7.27931883541462,High,Mature,1,0,8.532608695652174
8.2269,43.0,7.3090909090909095,1.0636363636363637,267.0,2.4272727272727272,34.15,-118.47,500000.99999999994,0.1455223880597015,3.01123595505618,5.5909869805108565,Very High,Old,1,0,6.077635561390073
5.4591,31.0,5.981132075471698,1.0117924528301887,990.0,2.3349056603773586,34.15,-118.48,495500.0,0.1691640378548896,2.5616161616161612,6.898714534329988,High,Mature,1,0,9.07658771592387
6.7082,30.0,6.68,1.020952380952381,1427.0,2.718095238095238,34.16,-118.48,500000.99999999994,0.15283718277730257,2.45760336370007,7.2640301428995295,Very High,Mature,1,0,7.4535792015741915
10.3599,31.0,8.403967538322814,1.030658250676285,2980.0,2.6871055004508566,34.14,-118.48,500000.99999999994,0.12263948497854077,3.12751677852349,8.000014093678072,Very High,Mature,1,0,4.826311064778617
8.8115,34.0,6.99070385126162,1.0239043824701195,1738.0,2.308100929614874,34.14,-118.46,500000.99999999994,0.14646656534954408,3.0287686996547754,7.461065514354283,Very High,Mature,1,0,5.674414117914089
8.153,36.0,7.580474934036939,1.108179419525066,850.0,2.242744063324538,34.14,-118.47,500000.99999999994,0.1461886529759833,3.38,6.7464121285733745,Very High,Mature,1,0,6.132724150619403
7.629,34.0,6.00658978583196,1.0049423393739703,1390.0,2.2899505766062602,34.14,-118.47,500000.99999999994,0.16730663741086121,2.623021582733813,7.237778191923443,Very High,Mature,1,0,6.553952025167125
8.2954,37.0,6.606606606606607,1.0435435435435436,1521.0,2.2837837837837838,34.13,-118.43,500000.99999999994,0.15795454545454546,2.8928336620644313,7.3277805384216315,Very High,Mature,1,0,6.027448947609517
7.9625,33.0,6.520599250936329,1.0262172284644195,588.0,2.202247191011236,34.14,-118.45,490800.00000000006,0.15738081562320508,2.9608843537414966,6.3784261836515865,Very High,Mature,1,0,6.163893249607536
9.042,52.0,7.962085308056872,1.127962085308057,493.0,2.3364928909952605,34.15,-118.35,500000.99999999994,0.1416666666666667,3.4077079107505073,6.202535517187923,Very High,Old,1,0,5.52976111479761
4.3,41.0,5.445468509984639,1.0721966205837175,1221.0,1.8755760368663594,34.15,-118.36,500000.99999999994,0.19689703808180536,2.903357903357904,7.108244139731541,Medium,Old,1,0,11.627930232558139
3.6202,34.0,4.382035928143712,1.102994011976048,1338.0,1.6023952095808383,34.15,-118.36,366100.0,0.25170811697185025,2.734678624813154,7.199678345691172,Medium,Mature,1,0,10.112700955748302
3.1373,23.0,3.752241238793806,1.0749796251018744,2391.0,1.9486552567237163,34.15,-118.37,263100.0,0.28649000868809726,1.9255541614387288,7.779885115070522,Medium,Recent,1,0,8.38619194849074
3.3669,29.0,4.5898778359511345,1.0767888307155322,1071.0,1.869109947643979,34.15,-118.37,376100.0,0.23460076045627373,2.4556489262371617,6.977281341630747,Medium,Mature,1,0,11.170512934747096
3.1289,42.0,4.508604206500956,1.0439770554493308,1065.0,2.0363288718929256,34.16,-118.38,320600.0,0.2315521628498728,2.2140845070422532,6.97166860472579,Medium,Old,1,0,10.24641247722842
4.3036,36.0,5.065630397236615,1.069084628670121,1115.0,1.9257340241796201,34.15,-118.38,365900.0,0.21104670985339244,2.6304932735426005,7.017506142941256,Medium,Mature,1,0,8.502184217864114
4.2031,29.0,4.844236760124611,1.0124610591900312,1212.0,1.8878504672897196,34.15,-118.39,394400.0,0.2090032154340836,2.566006600660066,7.10085190894405,Medium,Mature,1,0,9.383550236730033
3.4612,29.0,5.0109289617486334,0.9890710382513661,379.0,2.07103825136612,34.15,-118.39,425000.0,0.19738276990185388,2.4195250659630605,5.940171252720432,Medium,Mature,1,0,12.278978388998036
3.2388,20.0,4.137791286727457,1.0759878419452888,1637.0,1.6585612968591692,34.16,-118.39,256300.00000000003,0.2600391772771793,2.4948075748320098,7.401231264413015,Medium,Recent,1,0,7.913424725206868
3.0398,31.0,4.587470449172577,1.074468085106383,1535.0,1.8144208037825058,34.15,-118.4,369100.0,0.2342179850553981,2.5283387622149838,7.336936913707618,Medium,Mature,1,0,12.142246200407921
4.3468,33.0,4.639815880322209,0.998849252013809,1695.0,1.9505178365937859,34.15,-118.41,425900.00000000006,0.2152777777777778,2.3787610619469026,7.4360278163518485,Medium,Mature,1,0,9.798012330910096
4.615,48.0,5.396825396825397,1.0396825396825398,268.0,2.126984126984127,34.15,-118.42,371400.0,0.19264705882352942,2.537313432835821,5.594711379601839,High,Old,1,0,8.047670639219936
4.3214,18.0,5.645645645645645,1.2612612612612613,681.0,2.045045045045045,34.15,-118.42,372300.0,0.22340425531914895,2.7606461086637295,6.525029657843462,Medium,Recent,1,0,8.615263571990559
5.2853,31.0,5.169444444444444,1.1944444444444444,736.0,2.0444444444444443,34.15,-118.42,355900.0,0.231058570660935,2.5285326086956523,6.602587892189336,High,Mature,1,0,6.733771025296577
4.0208,17.0,4.694915254237288,1.1864406779661016,119.0,2.016949152542373,34.16,-118.42,341700.0,0.2527075812274368,2.327731092436975,4.787491742782046,Medium,Recent,1,0,8.498308794269796
0.536,46.0,9.0,1.5,20.0,3.3333333333333335,34.16,-118.42,375000.0,0.16666666666666666,2.6999999999999997,3.044522437723423,Low,Old,1,0,69.96268656716418
4.3889,41.0,5.741007194244604,1.1990407673860912,837.0,2.0071942446043165,34.15,-118.4,380400.0,0.20885547201336677,2.860215053763441,6.731018100482083,Medium,Old,1,0,8.667319829570053
5.0754,44.0,5.196280991735537,1.0537190082644627,967.0,1.9979338842975207,34.15,-118.4,374500.0,0.20278330019880714,2.6008273009307135,6.875232087276577,High,Old,1,0,7.378728770146195
4.1656,24.0,4.687951807228916,1.0433734939759036,1568.0,1.889156626506024,34.15,-118.41,364700.0,0.22256489334361346,2.4815051020408165,7.358193752733032,Medium,Recent,1,0,8.755041290570384
6.083,46.0,6.310077519379845,1.003875968992248,500.0,1.937984496124031,34.15,-118.41,424000.0,0.1590909090909091,3.2560000000000002,6.2166061010848646,Very High,Old,1,0,6.970244944928489
3.6823,30.0,4.3,0.990625,629.0,1.965625,34.14,-118.36,295200.0,0.23037790697674418,2.1875993640699525,6.4457198193855785,Medium,Mature,1,0,8.0167286750129
3.5714,8.0,3.105598866052445,1.1055988660524452,2138.0,1.5152374202693126,34.14,-118.37,197900.0,0.356001825650388,2.049579045837231,7.668093709082406,Medium,New,1,0,5.5412443299546394
3.7986,21.0,4.26873857404022,1.0612431444241317,1914.0,1.7495429616087752,34.14,-118.37,367700.0,0.24860813704496787,2.439916405433647,7.557472901614746,Medium,Recent,1,0,9.679882061812247
7.7112,42.0,5.59375,1.0044642857142858,492.0,2.1964285714285716,34.14,-118.38,386700.0,0.17956903431763768,2.5467479674796745,6.20050917404269,Very High,Old,1,0,5.014783691254279
5.5683,19.0,5.2875,1.0770833333333334,2021.0,2.105208333333333,34.14,-118.39,309200.0,0.20370370370370372,2.511627906976744,7.611842399580417,High,Recent,1,0,5.552861735179499
3.1146,36.0,4.091047040971168,1.0819423368740515,905.0,1.3732928679817906,34.15,-118.39,373500.0,0.26446587537091987,2.9790055248618783,6.80903930604298,Medium,Mature,1,0,11.991909073396265
4.3333,39.0,5.7913669064748206,1.0,511.0,1.8381294964028776,34.13,-118.35,385900.0,0.17267080745341615,3.15068493150685,6.238324625039508,Medium,Mature,1,0,8.905453118870144
4.2415,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,409600.0,0.20847405587964385,2.6329830234438156,7.121252453244542,Medium,Old,1,0,9.6569609807851
8.0499,36.0,6.080530973451327,1.0442477876106195,2216.0,1.961061946902655,34.13,-118.36,495600.00000000006,0.1717362829282492,3.1006317689530682,7.7039102096163115,Very High,Mature,1,0,6.156598218611413
3.5096,23.0,3.9393305439330546,1.0711297071129706,774.0,1.6192468619246863,34.14,-118.37,396400.0,0.27190653212958044,2.4328165374677004,6.652863029353347,Medium,Recent,1,0,11.29473444267153
8.5677,28.0,6.970731707317073,1.0195121951219512,1498.0,2.435772357723577,34.13,-118.37,500000.99999999994,0.1462561231630511,2.861815754339119,7.312553498102598,Very High,Mature,1,0,5.835883609370075
6.5533,34.0,6.43115438108484,1.0862308762169681,1572.0,2.1863699582753826,34.14,-118.39,500000.99999999994,0.168901384083045,2.94147582697201,7.360739903058278,Very High,Mature,1,0,7.62975905269101
6.0876,40.0,5.504201680672269,0.9915966386554622,666.0,1.865546218487395,34.14,-118.38,483800.0,0.1801526717557252,2.9504504504504503,6.502790045915623,Very High,Mature,1,0,7.947302713713122
10.5575,32.0,7.344,1.0275555555555556,2712.0,2.4106666666666667,34.13,-118.4,500000.99999999994,0.13991769547325103,3.0464601769911503,7.905810312658931,Very High,Mature,1,0,4.735979161733365
6.0678,52.0,6.420454545454546,1.0643939393939394,595.0,2.253787878787879,34.14,-118.4,399300.0,0.1657817109144543,2.8487394957983194,6.39024066706535,Very High,Old,1,0,6.580638781766043
5.1377,45.0,4.738636363636363,1.0113636363636365,187.0,2.125,34.14,-118.4,360700.0,0.21342925659472425,2.229946524064171,5.236441962829949,High,Old,1,0,7.020651264184362
5.738,33.0,5.984615384615385,1.1,258.0,1.9846153846153847,34.14,-118.41,497600.0,0.18380462724935734,3.0155038759689923,5.556828061699537,High,Mature,1,0,8.672011153712093
4.0439,27.0,4.9875,1.115,1417.0,1.77125,34.14,-118.42,500000.99999999994,0.22355889724310776,2.815808045165843,7.257002707092073,Medium,Mature,1,0,12.364326516481613
5.5291,52.0,5.937984496124031,1.049095607235142,1203.0,3.108527131782946,34.14,-118.22,274600.0,0.17667536988685814,1.910224438902743,7.093404625868766,High,Old,1,0,4.966450236023946
3.7404,52.0,5.807531380753138,1.1338912133891212,735.0,3.075313807531381,34.14,-118.22,247700.0,0.19524495677233428,1.88843537414966,6.601230118728877,Medium,Old,1,0,6.622286386482729
5.5524,52.0,6.129032258064516,1.0419354838709678,1842.0,2.970967741935484,34.14,-118.2,293900.0,0.17,2.0629750271444083,7.519149957669823,High,Old,1,0,5.293206541315468
3.6058,46.0,5.234649122807017,1.0701754385964912,1181.0,2.5899122807017543,34.14,-118.19,257900.00000000003,0.20444072056975285,2.02116850127011,7.074963197966044,Medium,Old,1,0,7.152365633146598
5.2962,38.0,6.148148148148148,1.0101010101010102,793.0,2.67003367003367,34.14,-118.19,291500.0,0.1642935377875137,2.3026481715006306,6.677083461247136,High,Mature,1,0,5.50394622559571
2.3958,39.0,3.043956043956044,0.978021978021978,182.0,2.0,34.14,-118.23,175000.0,0.3212996389891697,1.521978021978022,5.209486152841421,Low,Mature,1,0,7.3044494532097834
